rank,wordform,count,per_million
4546,ӡыхь,150,22.8
4547,ахьыӡ,150,22.8
4548,ҳаӷеиҭа,150,22.8
4549,рыдагьы,150,22.8
4550,марусиа,150,22.8
4551,жьакәа,150,22.8
4552,рушьни,149,22.7
4553,иҟамлеит,149,22.7
4554,иҟалон,149,22.7
4555,азмырхакәа,149,22.7
4556,ҭыԥқәа,149,22.7
4557,имазар,149,22.7
4558,иҟаиҵоз,149,22.7
4559,асолдаҭцәа,149,22.7
4560,исыҭ,149,22.7
4561,ахьгылоу,149,22.7
4562,сцарц,149,22.7
4563,аҵәыуара,149,22.7
4564,игоз,149,22.7
4565,ашьҭахьҟа,149,22.7
4566,иауамызт,149,22.7
4567,гәаҟрак,149,22.7
4568,аԥсара,149,22.7
4569,аӡба,149,22.7
4570,ԥҵәеит,149,22.7
4571,амыткәма,149,22.7
4572,иқәынхо,149,22.7
4573,русура,149,22.7
4574,лыҵкы,149,22.7
4575,инеин,149,22.7
4576,апарламент,149,22.7
4577,дмитри,149,22.7
4578,чачба,149,22.7
4579,лԥсы,149,22.7
4580,расмаг,149,22.7
4581,ҽык,148,22.5
4582,агәаҟ,148,22.5
4583,сақәшәеит,148,22.5
4584,сҟны,148,22.5
4585,уахи-ҽни,148,22.5
4586,имаҟа,148,22.5
4587,илымҳақәа,148,22.5
4588,изнапык,148,22.5
4589,агхақәа,148,22.5
4590,дыԥсуеит,148,22.5
4591,аԥеиԥш,148,22.5
4592,сыԥшын,148,22.5
4593,ҳаҟам,148,22.5
4594,аццышә,148,22.5
4595,аҽаҩра,148,22.5
4596,атәыҩа,148,22.5
4597,аҿымҭра,148,22.5
4598,иламыс,148,22.5
4599,жәаҳәарада,148,22.5
4600,стәаны,148,22.5
4601,лшьапқәа,148,22.5
4602,ицәажәон,148,22.5
4603,џьшьа,148,22.5
4604,зго,148,22.5
4605,мыцхә,148,22.5
4606,маҵура,148,22.5
4607,абаагәара,148,22.5
4608,владислав,148,22.5
4609,бесик,148,22.5
4610,галиа,147,22.4
4611,ахыза,147,22.4
4612,нодар,147,22.4
4613,амгәа,147,22.4
4614,акалҭ,147,22.4
4615,аиҩызцәа,147,22.4
4616,ҳабдуцәа,147,22.4
4617,хьымӡӷ,147,22.4
4618,агенерал,147,22.4
4619,сыбӷа,147,22.4
4620,дубап,147,22.4
4621,асиужет,147,22.4
4622,иҟами,147,22.4
4623,ааиртит,147,22.4
4624,анапқәа,147,22.4
4625,зцәа,147,22.4
4626,шәақь,147,22.4
4627,дуаҩы,147,22.4
4628,ҳнеины,147,22.4
4629,ҽааны,147,22.4
4630,аҷараҳәа,147,22.4
4631,агра,147,22.4
4632,аисра,147,22.4
4633,аинформациа,147,22.4
4634,рырахә,147,22.4
4635,шьҭарнахыс,147,22.4
4636,ииашоу,147,22.4
4637,иаҭахыз,147,22.4
4638,сашьҭан,147,22.4
4639,иадҳәалоу,147,22.4
4640,длатәеит,147,22.4
4641,дыччоит,146,22.2
4642,архәара,146,22.2
4643,иашам,146,22.2
4644,сааигәара,146,22.2
4645,чарак,146,22.2
4646,абасҟатәи,146,22.2
4647,аҳәынҭқарԥҳәыс,146,22.2
4648,рҟнытә,146,22.2
4649,ҳаракны,146,22.2
4650,илацәақәа,146,22.2
4651,имариоу,146,22.2
4652,доуҳала,146,22.2
4653,акамбашьқәа,146,22.2
4654,аккаҳәа,146,22.2
4655,ишгылаз,146,22.2
4656,ҳазегьы,146,22.2
4657,аҩыжәра,146,22.2
4658,нырцәҟа,146,22.2
4659,ашәи,146,22.2
4660,ихәра,146,22.2
4661,абаҩ,146,22.2
4662,ҩызас,146,22.2
4663,иргоит,146,22.2
4664,итәақәаз,146,22.2
4665,ишиашаз,146,22.2
4666,алакәқәа,146,22.2
4667,саргь,146,22.2
4668,акакьи,146,22.2
4669,азқәа,145,22.1
4670,днаган,145,22.1
4671,ашәах,145,22.1
4672,аобком,145,22.1
4673,иаагоуп,145,22.1
4674,алашарақәа,145,22.1
4675,ианаҳҵо,145,22.1
4676,ҳаура,145,22.1
4677,сышәҟәы,145,22.1
4678,уаԥхьаҟа,145,22.1
4679,сзықәшәаз,145,22.1
4680,схәыцуан,145,22.1
4681,дықәланы,145,22.1
4682,шәҟәыҩҩцәа,145,22.1
4683,ҿиҭит,145,22.1
4684,цәа,145,22.1
4685,сакәзар,145,22.1
4686,аԥырра,145,22.1
4687,уԥсҭазаара,145,22.1
4688,зхала,145,22.1
4689,сишь,145,22.1
4690,аԥсык,145,22.1
4691,дуаҩ,145,22.1
4692,иҩнаҭа,145,22.1
4693,раԥхьаӡагьы,145,22.1
4694,ихәыцуа,145,22.1
4695,диҳәеит,145,22.1
4696,акабинет,145,22.1
4697,амҵа,145,22.1
4698,жәеинраалак,145,22.1
4699,ацуп,145,22.1
4700,даақәхеит,145,22.1
4701,уаагьы,145,22.1
4702,шьҭоуп,145,22.1
4703,суада,145,22.1
4704,марҭеи,145,22.1
4705,сымоу,144,21.9
4706,удыруазар,144,21.9
4707,дамоуп,144,21.9
4708,ламысла,144,21.9
4709,хәышықәса,144,21.9
4710,бено,144,21.9
4711,иаацәырҵуеит,144,21.9
4712,ирҭаз,144,21.9
4713,аизарақәа,144,21.9
4714,лҟны,144,21.9
4715,ҳҭагылазаашьа,144,21.9
4716,ҳасабла,144,21.9
4717,схынҳәуеит,144,21.9
4718,иааицәымыӷхеит,144,21.9
4719,сакәыхшоуп,144,21.9
4720,ркит,144,21.9
4721,зықәшәаз,144,21.9
4722,ихәыҷра,144,21.9
4723,иалсны,144,21.9
4724,стәыла,144,21.9
4725,анраҳа,144,21.9
4726,агазеҭқәа,144,21.9
4727,дааччан,144,21.9
4728,иуасҳәап,144,21.9
4729,снеин,144,21.9
4730,нхыҵ,144,21.9
4731,дналҿаԥшит,144,21.9
4732,аидгылара,144,21.9
4733,ацәырҵра,144,21.9
4734,аредактор,144,21.9
4735,шьарифа,144,21.9
4736,набжьоуаа,144,21.9
4737,заҵа,143,21.8
4738,иубартә,143,21.8
4739,рымаҭәа,143,21.8
4740,даахьаԥшит,143,21.8
4741,иҿынеихоит,143,21.8
4742,акәхон,143,21.8
4743,аԥҳәысеиба,143,21.8
4744,абыӷьқәа,143,21.8
4745,иҟазҵаз,143,21.8
4746,имаҷуп,143,21.8
4747,рылаԥшқәа,143,21.8
4748,акәаԥ,143,21.8
4749,шакәугьы,143,21.8
4750,иакәу,143,21.8
4751,иалагар,143,21.8
4752,есҽны,143,21.8
4753,умдыруеи,143,21.8
4754,азаҵәра,143,21.8
4755,бзы,143,21.8
4756,дазхәыцуа,143,21.8
4757,џьабаа,143,21.8
4758,аҽаџьара,143,21.8
4759,длазҵааит,143,21.8
4760,саман,143,21.8
4761,москватәи,143,21.8
4762,рымаӡамызт,143,21.8
4763,шьмаҭ,143,21.8
4764,иаазгоит,143,21.8
4765,амандарина,143,21.8
4766,иӷәӷәоу,143,21.8
4767,иаҳәшьеи,143,21.8
4768,аԥсшьарҭа,143,21.8
4769,ауаҩԥсы,143,21.8
4770,артур,143,21.8
4771,аџьынџьтәылатә,143,21.8
4772,еснаҭ,143,21.8
4773,ҭанас,143,21.8
4774,адыррақәа,143,21.8
4775,туча,143,21.8
4776,рхианы,142,21.6
4777,ажәабжьк,142,21.6
4778,ахынҳәра,142,21.6
4779,аганқәа,142,21.6
4780,сазхәыцуеит,142,21.6
4781,ариаҟара,142,21.6
4782,гәаҭаны,142,21.6
4783,ихынҳәны,142,21.6
4784,хьаасгьы,142,21.6
4785,ателевизор,142,21.6
4786,шиҭахыз,142,21.6
4787,ҳаҿын,142,21.6
4788,рыҩнуҵҟа,142,21.6
4789,рыӡбеит,142,21.6
4790,нцәа,142,21.6
4791,еиқәных,142,21.6
4792,аккара,142,21.6
4793,сгәыӷуеит,142,21.6
4794,аба,142,21.6
4795,зызкыз,142,21.6
4796,аказарма,142,21.6
4797,уҽы,142,21.6
4798,афакт,142,21.6
4799,хыԥхьаӡара,142,21.6
4800,абриоуп,142,21.6
4801,иабгьы,142,21.6
4802,ааникылан,142,21.6
4803,даманы,142,21.6
4804,аилатәара,142,21.6
4805,уусқәа,142,21.6
4806,еибаркны,142,21.6
4807,агәыбжьанытә,142,21.6
4808,аԥыза-министр,142,21.6
4809,ихьанҭоуп,141,21.5
4810,ҳцон,141,21.5
4811,дыцәоуп,141,21.5
4812,иҭаӡам,141,21.5
4813,шәышықәсала,141,21.5
4814,ижәдыруаз,141,21.5
4815,иҭалеит,141,21.5
4816,залшомызт,141,21.5
4817,сыжәҩа,141,21.5
4818,дыздыруаз,141,21.5
4819,сыҩуа,141,21.5
4820,нықәҵаны,141,21.5
4821,иумҳәан,141,21.5
4822,аҩысҭаа,141,21.5
4823,аҭаҳмадцәа,141,21.5
4824,лдыруан,141,21.5
4825,нхоит,141,21.5
4826,ҟазҵоз,141,21.5
4827,ныҳәа,141,21.5
4828,хра,141,21.5
4829,еибашьроуп,141,21.5
4830,агәарабжьара,141,21.5
4831,амцаԥшь,141,21.5
4832,издырӡомызт,141,21.5
4833,ааигәахәт,141,21.5
4834,ԥсҳәы,141,21.5
4835,деигәырӷьеит,141,21.5
4836,машәыршақә,141,21.5
4837,ухаҵазар,141,21.5
4838,анаӡара,141,21.5
4839,алықьсандр,141,21.5
4840,сқәыԥшра,141,21.5
4841,рыжәла,141,21.5
4842,иатәуп,141,21.5
4843,убранӡа,141,21.5
4844,аҳмыҭбеи,141,21.5
4845,иҭамкәа,141,21.5
4846,қәыџьмахан,141,21.5
4847,шьына,141,21.5
4848,лкасы,140,21.3
4849,ибдыруеит,140,21.3
4850,сахьнеиуа,140,21.3
4851,зыԥсҭазаара,140,21.3
4852,дцәажәоит,140,21.3
4853,ицәырҵит,140,21.3
4854,аӡхыҵра,140,21.3
4855,сқьышә,140,21.3
4856,дахьгылоу,140,21.3
4857,лашә,140,21.3
4858,агаз,140,21.3
4859,изныкымкәа,140,21.3
4860,ибара,140,21.3
4861,агәҽанызаара,140,21.3
4862,сынхеит,140,21.3
4863,иагаз,140,21.3
4864,кьынтышә,140,21.3
4865,ҩбаны,140,21.3
4866,акыркырҳәа,140,21.3
4867,еиқәшәеит,140,21.3
4868,агәаҳәара,140,21.3
4869,ҿымҭкәа,140,21.3
4870,соуит,140,21.3
4871,сцәа-сжьы,140,21.3
4872,аӷьычцәа,140,21.3
4873,ирыхьыз,140,21.3
4874,исас,140,21.3
4875,далахәын,140,21.3
4876,ашәышықәсақәа,140,21.3
4877,сбызшәа,140,21.3
4878,зосим,140,21.3
4879,аублаақуа,140,21.3
4880,иуамызт,139,21.2
4881,арбан,139,21.2
4882,ашьабсҭа,139,21.2
4883,игәасҭеит,139,21.2
4884,рҵыхәа,139,21.2
4885,рҩыза,139,21.2
4886,ахадара,139,21.2
4887,ахҵәара,139,21.2
4888,уажәымзар-уажәы,139,21.2
4889,аарԥшра,139,21.2
4890,иалҵны,139,21.2
4891,иҩу,139,21.2
4892,дыздыруеит,139,21.2
4893,амҽхак,139,21.2
4894,аҵарахьы,139,21.2
4895,апоетцәа,139,21.2
4896,аномер,139,21.2
4897,иҳәалон,139,21.2
4898,иаасҭа,139,21.2
4899,аиқәшаҳаҭра,139,21.2
4900,ахызаҵә,139,21.2
4901,ҳаиқәшәеит,139,21.2
4902,сашәақәа,139,21.2
4903,иабеит,139,21.2
4904,иҭәыз,139,21.2
4905,абза,139,21.2
4906,иашьҭаз,139,21.2
4907,иуасҳәо,139,21.2
4908,лымоуп,139,21.2
4909,арыӷьарахь,139,21.2
4910,ииҳәарц,139,21.2
4911,иҟаӡамызт,139,21.2
4912,иухьи,139,21.2
4913,инымҵәаӡо,139,21.2
4914,хыла-гәыла,139,21.2
4915,асиаҭ,139,21.2
4916,маҳмуҭ,138,21.0
4917,ахәбатәи,138,21.0
4918,шәыҟаз,138,21.0
4919,иаго,138,21.0
4920,бхала,138,21.0
4921,ԥшра,138,21.0
4922,мраҭашәара,138,21.0
4923,ивараҿы,138,21.0
4924,имаӡамкәа,138,21.0
4925,ҳы,138,21.0
4926,згон,138,21.0
4927,аазырԥшуа,138,21.0
4928,ахәыц,138,21.0
4929,ицқьаӡа,138,21.0
4930,сҭампыл,138,21.0
4931,илбоз,138,21.0
4932,амаиор,138,21.0
4933,алабжыш,138,21.0
4934,кавказтәи,138,21.0
4935,иҩуа,138,21.0
4936,амаҵуцәа,138,21.0
4937,арҿиаратә,138,21.0
4938,анарха,138,21.0
4939,иҭыҵны,138,21.0
4940,баӡ,138,21.0
4941,рыҟаҵара,138,21.0
4942,ҳашнеиуаз,138,21.0
4943,шагыз,138,21.0
4944,қьаад,138,21.0
4945,иаабап,138,21.0
4946,амрагыларахь,138,21.0
4947,иааҭалеит,138,21.0
4948,рхаҭарнакцәа,138,21.0
4949,иҟада,138,21.0
4950,ақәылаҩцәа,138,21.0
4951,иҽыназикит,138,21.0
4952,уахыла,138,21.0
4953,алик,138,21.0
4954,илаҳаз,138,21.0
4955,камыгә,138,21.0
4956,аԥсаа,138,21.0
4957,иларион,138,21.0
4958,ҽеим,137,20.9
4959,иалху,137,20.9
4960,аҟарулцәа,137,20.9
4961,иҭахны,137,20.9
4962,еиӷьзар,137,20.9
4963,ахәыҷқәагьы,137,20.9
4964,убасоуп,137,20.9
4965,иныҳәаҿа,137,20.9
4966,бзиарас,137,20.9
4967,цәгьаӡа,137,20.9
4968,ирыхҟьаны,137,20.9
4969,ҟалозма,137,20.9
4970,иааҩуеит,137,20.9
4971,аӡәызаҵәык,137,20.9
4972,иныҵакны,137,20.9
4973,поет,137,20.9
4974,иҭагылаз,137,20.9
4975,ибаҟа,137,20.9
4976,имҭакәа,137,20.9
4977,даазқәылаз,137,20.9
4978,ахысрақәа,137,20.9
4979,даакылсит,137,20.9
4980,еилырганы,137,20.9
4981,руа,137,20.9
4982,бзанҵык,137,20.9
4983,насыԥуп,137,20.9
4984,иахагылаз,137,20.9
4985,зхыҵуа,137,20.9
4986,уцеит,137,20.9
4987,иаанханы,137,20.9
4988,насшәа,137,20.9
4989,рабџьарқәа,137,20.9
4990,убома,137,20.9
4991,маршьан,137,20.9
4992,ӡәӡәаны,137,20.9
4993,уҳәозар,137,20.9
4994,дарыҟәа,137,20.9
4995,марфуша,137,20.9
4996,семиҳ,137,20.9
4997,инҵәеит,136,20.7
4998,ҵакыс,136,20.7
4999,иубон,136,20.7
5000,аҿырԥштәқәа,136,20.7
